raceId,driverId,total_laps,avg_lap_time,total_race_time,lap_time_std,num_pit_stops,total_pit_time,driver_name,positionOrder,grid,points,statusId,circuitId,position_tier
1092,839,28,133703.17857142858,3743689,84911.71443636317,2.0,25.172,Esteban Ocon,4,5,12.0,1,22,1
1092,840,28,134925.2857142857,3777908,82807.32999352223,3.0,47.875,Lance Stroll,12,19,0.0,1,22,2
1092,842,28,135431.9642857143,3792095,82626.23823086626,4.0,90.251,Pierre Gasly,18,17,0.0,1,22,2
1092,844,28,133241.67857142858,3730767,85092.15393349146,2.0,25.899,Charles Leclerc,3,2,15.0,1,22,0
1092,846,28,134813.7857142857,3774786,82595.45247788436,2.0,24.595,Lando Norris,10,10,1.0,1,22,1
1092,847,28,133988.0357142857,3751665,84351.45824618526,2.0,28.728,George Russell,8,8,4.0,1,22,1
1092,849,28,134790.9642857143,3774147,82708.75207819308,2.0,24.785,Nicholas Latifi,9,20,2.0,1,22,1
1092,852,28,134985.82142857142,3779603,83445.7073050112,3.0,48.195,Yuki Tsunoda,13,13,0.0,1,22,2
1092,854,28,135590.25,3796527,82786.87561337289,2.0,24.608,Mick Schumacher,17,15,0.0,1,22,2
1092,855,28,135394.5357142857,3791047,82744.81512747586,3.0,48.82899999999999,Guanyu Zhou,16,14,0.0,1,22,2
1093,1,56,109584.10714285714,6136710,19529.101333584254,2.0,48.497,Lewis Hamilton,2,3,18.0,1,69,0
1093,4,56,110477.94642857143,6186765,18051.42312739776,2.0,63.577,Fernando Alonso,7,14,6.0,1,69,1
1093,20,56,110661.44642857143,6197041,19306.791157441938,2.0,62.464,Sebastian Vettel,8,10,4.0,1,69,1
1093,815,56,109642.5,6139980,19067.942136190028,2.0,48.20399999999999,Sergio Pérez,4,9,12.0,1,69,1
1093,817,56,111110.25,6222174,16508.854298940205,2.0,50.641999999999996,Daniel Ricciardo,16,15,0.0,1,69,2
1093,822,16,105768.9375,1692303,4894.725248928687,1.0,25.013,Valtteri Bottas,19,7,0.0,20,69,2
1093,825,56,110670.01785714286,6197521,17209.259301044433,1.0,29.039,Kevin Magnussen,9,13,2.0,1,69,1
1093,830,56,109494.41071428571,6131687,20005.0206450797,2.0,56.12,Max Verstappen,1,2,25.0,1,69,0
1093,832,1,115016.0,115016,,0.0,0.0,Carlos Sainz,20,1,0.0,130,69,2
1093,839,56,110795.75,6204562,17502.37334789459,2.0,49.527,Esteban Ocon,11,0,0.0,1,69,2
1093,840,21,112625.28571428571,2365131,17083.65376651861,1.0,25.417,Lance Stroll,18,5,0.0,4,69,2
1093,842,56,110775.89285714286,6203450,17538.518581244974,2.0,52.588,Pierre Gasly,14,11,0.0,1,69,2
1093,844,56,109628.35714285714,6139188,19720.187993229472,2.0,48.069,Charles Leclerc,3,12,15.0,1,69,0
1093,846,56,110454.85714285714,6185472,17404.819773874104,2.0,47.728,Lando Norris,6,6,8.0,1,69,1
1093,847,56,110294.67857142857,6176502,18786.24036421544,3.0,78.494,George Russell,5,4,11.0,1,69,1
1093,848,56,110834.71428571429,6206744,16953.836070839046,2.0,48.935,Alexander Albon,13,8,0.0,1,69,2
1093,849,56,111254.91071428571,6230275,16299.123066513044,2.0,49.516000000000005,Nicholas Latifi,17,17,0.0,1,69,2
1093,852,56,110760.82142857143,6202606,17139.874505859818,2.0,46.929,Yuki Tsunoda,10,19,1.0,1,69,1
1093,854,56,110913.875,6211177,17422.631157165568,2.0,49.86,Mick Schumacher,15,16,0.0,1,69,2
1093,855,56,110854.48214285714,6207851,17104.047092578116,2.0,52.341,Guanyu Zhou,12,18,0.0,1,69,2
1094,1,71,83548.0985915493,5931915,2839.3647033645193,1.0,23.194,Lewis Hamilton,2,3,18.0,1,32,0
1094,4,63,84921.6507936508,5350064,2779.8412994776536,1.0,23.159,Fernando Alonso,19,9,0.0,5,32,2
1094,20,70,85374.67142857143,5976227,3258.8406034787886,1.0,22.534,Sebastian Vettel,14,16,0.0,11,32,2
1094,815,71,83589.0985915493,5934826,3068.046917851947,1.0,24.892,Sergio Pérez,3,4,15.0,1,32,0
1094,817,70,84846.65714285715,5939266,3011.1433809195246,1.0,22.28,Daniel Ricciardo,7,11,6.0,11,32,1
1094,822,70,85130.11428571428,5959108,3256.856150760956,1.0,23.863,Valtteri Bottas,10,6,1.0,11,32,1
1094,825,70,85673.5,5997145,3504.830173272063,1.0,23.722,Kevin Magnussen,17,19,0.0,11,32,2
1094,830,71,83334.21126760563,5916729,2673.0569440543063,1.0,22.487,Max Verstappen,1,1,25.0,1,32,0
1094,832,71,84152.84507042254,5974852,3211.9211013610225,1.0,23.469,Carlos Sainz,5,5,10.0,1,32,1
1094,839,70,85020.82857142857,5951458,3016.547508118686,1.0,22.343,Esteban Ocon,8,10,4.0,11,32,1
1094,840,70,85524.02857142857,5986682,4056.775770405084,2.0,46.628,Lance Stroll,15,20,0.0,11,32,2
1094,842,70,85139.04285714286,5959733,3847.3548128691805,1.0,29.168,Pierre Gasly,11,14,0.0,11,32,2
1094,844,71,84302.85915492958,5985503,3123.999356574722,1.0,22.193,Charles Leclerc,6,7,8.0,1,32,1
1094,846,70,85081.75714285714,5955723,3101.4438686844564,1.0,22.585,Lando Norris,9,8,2.0,11,32,1
1094,847,71,84030.42253521127,5966160,4159.445865091619,2.0,45.913,George Russell,4,2,13.0,1,32,1
1094,848,70,85166.17142857143,5961632,3347.971183067456,1.0,23.182,Alexander Albon,12,17,0.0,11,32,2
1094,849,69,86545.68115942029,5971652,4056.3316899877223,2.0,47.865,Nicholas Latifi,18,18,0.0,12,32,2
1094,852,50,85627.0,4281350,4337.181625085532,1.0,22.468,Yuki Tsunoda,20,13,0.0,130,32,2
1094,854,70,85651.61428571428,5995613,3374.1018828326755,1.0,23.679,Mick Schumacher,16,15,0.0,11,32,2
1094,855,70,85325.15714285715,5972761,3223.2828689410917,1.0,24.218,Guanyu Zhou,13,12,0.0,11,32,2
1095,1,71,83317.92957746479,5915573,15321.399898110712,2.0,47.495999999999995,Lewis Hamilton,2,2,18.0,1,18,0
1095,4,71,83431.05633802817,5923605,14009.622638832743,3.0,76.123,Fernando Alonso,5,17,10.0,1,18,1
1095,20,71,83665.1690140845,5940227,13462.491573665926,2.0,48.275999999999996,Sebastian Vettel,11,9,0.0,1,18,2
1095,815,71,83494.7042253521,5928124,14977.87747254918,2.0,46.021,Sergio Pérez,7,4,6.0,1,18,1
1095,822,71,83614.02816901408,5936596,13599.614688839883,2.0,48.524,Valtteri Bottas,9,14,2.0,1,18,1
1095,830,71,83438.02816901408,5924100,14078.789015467637,3.0,86.726,Max Verstappen,6,3,8.0,1,18,1
1095,832,71,83353.45070422535,5918095,15217.241315399677,3.0,72.505,Carlos Sainz,3,7,15.0,1,18,0
1095,839,71,83559.6338028169,5932734,13463.046181773105,2.0,48.313,Esteban Ocon,8,16,4.0,1,18,1
1095,840,71,83628.11267605633,5937596,12995.485816840179,2.0,47.233000000000004,Lance Stroll,10,15,1.0,1,18,1
1095,842,71,83674.80281690141,5940911,13346.207169743255,3.0,69.797,Pierre Gasly,14,10,0.0,1,18,2
1095,844,71,83415.28169014085,5922485,14074.592526132323,3.0,76.376,Charles Leclerc,4,5,12.0,1,18,1
1095,846,50,82711.64,4135582,12819.364729651656,2.0,54.007000000000005,Lando Norris,18,6,0.0,6,18,2
1095,847,71,83296.39436619719,5914044,15744.594364396828,2.0,47.001000000000005,George Russell,1,1,26.0,1,18,0
1095,848,71,83803.66197183098,5950060,13220.881696277365,3.0,71.035,Alexander Albon,15,19,0.0,1,18,2
1095,849,71,83818.05633802817,5951082,12919.097281474791,3.0,76.739,Nicholas Latifi,16,18,0.0,1,18,2
1095,852,70,84947.78571428571,5946345,14978.973501422406,3.0,70.56700000000001,Yuki Tsunoda,17,0,0.0,11,18,2
1095,854,71,83717.50704225352,5943943,13042.540098652165,2.0,49.643,Mick Schumacher,13,12,0.0,1,18,2
1095,855,71,83709.42253521127,5943369,13056.935619117165,2.0,49.443,Guanyu Zhou,12,13,0.0,1,18,2
1096,1,55,91945.21818181819,5056987,5693.728013547528,1.0,21.27,Lewis Hamilton,18,5,0.0,9,24,2
1096,4,27,93094.62962962964,2513555,3797.4141419184393,1.0,21.74,Fernando Alonso,20,10,0.0,47,24,2
1096,20,58,92238.13793103448,5349812,3109.329184991713,1.0,23.186,Sebastian Vettel,10,9,1.0,1,24,1
1096,815,58,90965.63793103448,5276007,3941.1051068320166,2.0,42.727000000000004,Sergio Pérez,3,2,15.0,1,24,0
1096,817,58,92227.27586206897,5349182,3010.3530060128573,1.0,21.893,Daniel Ricciardo,9,13,2.0,1,24,1
1096,822,57,92905.56140350878,5295617,3301.826166887171,1.0,22.573,Valtteri Bottas,15,18,0.0,11,24,2
1096,825,57,93274.42105263157,5316642,3064.374493079229,1.0,22.387,Kevin Magnussen,17,16,0.0,11,24,2
1096,830,58,90791.62068965517,5265914,2828.2900160703157,1.0,22.735,Max Verstappen,1,1,25.0,1,24,0
1096,832,58,91220.79310344828,5290806,3808.0674325014156,2.0,43.504999999999995,Carlos Sainz,4,4,12.0,1,24,1
1096,839,58,91778.5172413793,5323154,3899.3418888787155,2.0,43.629000000000005,Esteban Ocon,7,8,6.0,1,24,1
1096,840,58,92118.0172413793,5342845,3764.40787492805,2.0,43.616,Lance Stroll,8,14,4.0,1,24,1
1096,842,57,92744.9649122807,5286463,2998.6936617998003,1.0,21.855,Pierre Gasly,14,17,0.0,11,24,2
1096,844,58,90942.8448275862,5274685,2843.2379601971597,1.0,22.21,Charles Leclerc,2,3,18.0,1,24,0
1096,846,58,91761.1724137931,5322148,3859.933047041969,2.0,43.793000000000006,Lando Norris,6,7,9.0,1,24,1
1096,847,58,91410.37931034483,5301802,4501.476669324937,2.0,52.174,George Russell,5,6,10.0,1,24,1
1096,848,57,92734.1052631579,5285844,3967.409926442704,2.0,43.590999999999994,Alexander Albon,13,19,0.0,11,24,2
1096,849,55,94472.5090909091,5195988,6843.7322227003415,2.0,47.596999999999994,Nicholas Latifi,19,20,0.0,130,24,2
1096,852,58,92332.5,5355285,3981.104106087752,2.0,43.853,Yuki Tsunoda,11,11,0.0,1,24,2
1096,854,57,93069.8947368421,5304984,4189.188511105577,2.0,45.806,Mick Schumacher,16,12,0.0,11,24,2
1096,855,57,92718.66666666667,5284964,4128.021327868027,2.0,45.593999999999994,Guanyu Zhou,12,15,0.0,11,24,2
1098,1,57,99784.43859649122,5687713,5420.85070754432,2.0,49.372,Lewis Hamilton,5,7,10.0,1,3,1
1098,4,57,99567.94736842105,5675373,5448.372530336312,2.0,50.669,Fernando Alonso,3,5,15.0,1,3,0
1098,807,56,101082.98214285714,5660647,7052.961308404941,3.0,90.924,Nico Hülkenberg,15,10,0.0,11,3,2
1098,815,57,99100.40350877192,5648723,5212.529451303058,2.0,49.355000000000004,Sergio Pérez,2,2,18.0,1,3,0
1098,822,57,100164.61403508772,5709383,4719.029015419478,2.0,51.042,Valtteri Bottas,8,12,4.0,1,3,1
1098,825,56,100955.23214285714,5653493,5907.864357989495,3.0,75.908,Kevin Magnussen,13,17,0.0,11,3,2
1098,830,57,98890.1052631579,5636736,4991.672889795745,2.0,49.199,Max Verstappen,1,1,25.0,1,3,0
1098,832,57,99733.12280701754,5684788,5332.552059454459,2.0,48.727000000000004,Carlos Sainz,4,4,12.0,1,3,1
1098,839,41,102916.24390243902,4219566,9703.62177174195,3.0,110.946,Esteban Ocon,18,9,0.0,26,3,2
1098,840,57,99846.28070175438,5691238,5397.959405296421,2.0,50.088,Lance Stroll,6,8,8.0,1,3,1
1098,842,57,100184.01754385965,5710489,6135.42574052884,3.0,75.5,Pierre Gasly,9,20,2.0,1,3,1
1098,844,39,99644.05128205128,3886118,4694.440799323554,2.0,48.989,Charles Leclerc,19,3,0.0,5,3,2
1098,846,55,102606.76363636364,5643372,9894.332582742127,6.0,195.334,Lando Norris,17,11,0.0,12,3,2
1098,847,57,99870.33333333333,5692609,5522.179455656632,2.0,51.468,George Russell,7,6,6.0,1,3,1
1098,848,57,100465.08771929824,5726510,5821.9685836146955,3.0,74.432,Alexander Albon,10,15,1.0,1,3,1
1098,852,57,100484.31578947368,5727606,6110.353120371941,3.0,75.457,Yuki Tsunoda,11,14,0.0,1,3,2
1098,855,56,101364.01785714286,5676385,6157.506621975758,3.0,81.236,Guanyu Zhou,16,13,0.0,11,3,2
1098,856,56,101058.19642857143,5659259,5017.133685209087,2.0,50.252,Nyck de Vries,14,19,0.0,11,3,2
1098,857,13,103275.76923076923,1342585,5984.875662226213,0.0,0.0,Oscar Piastri,20,18,0.0,10,3,2
1098,858,56,100676.28571428571,5637872,5754.077601506244,3.0,76.31700000000001,Logan Sargeant,12,16,0.0,11,3,2
1099,1,50,98119.18,4905959,13712.668846191333,1.0,21.102,Lewis Hamilton,5,7,10.0,1,77,1
1099,4,50,97912.44,4895622,16257.935985122052,1.0,26.879,Fernando Alonso,3,2,15.0,1,77,0
1099,807,50,98909.64,4945482,10538.174673993199,1.0,21.567,Nico Hülkenberg,12,10,0.0,1,77,2
1099,815,50,97497.88,4874894,17088.468314399768,1.0,20.715,Sergio Pérez,1,1,25.0,1,77,0
1099,822,49,100091.38775510204,4904478,10213.729446224832,3.0,65.50399999999999,Valtteri Bottas,18,14,0.0,11,77,2
1099,825,50,98794.4,4939720,10950.282018547015,1.0,20.87,Kevin Magnussen,10,13,1.0,1,77,1
1099,830,50,97604.98,4880249,14624.615379543895,1.0,20.824,Max Verstappen,2,15,19.0,1,77,0
1099,832,50,98215.4,4910770,12445.56683632976,1.0,20.76,Carlos Sainz,6,4,8.0,1,77,1
1099,839,50,98554.52,4927726,11722.01988626011,1.0,20.762,Esteban Ocon,8,6,4.0,1,77,1
1099,840,16,97324.0,1557184,4665.074290226613,1.0,21.15,Lance Stroll,20,5,0.0,5,77,2
1099,842,50,98592.82,4929641,11158.499408458621,1.0,20.719,Pierre Gasly,9,9,2.0,1,77,1
1099,844,50,98361.12,4918056,12353.611137985985,1.0,20.026,Charles Leclerc,7,12,6.0,1,77,1
1099,846,50,99226.78,4961339,10061.962494281448,2.0,50.796,Lando Norris,17,19,0.0,1,77,2
1099,847,50,98015.2,4900760,15261.420531951184,1.0,20.828,George Russell,4,3,12.0,1,77,1
1099,848,27,104664.66666666667,2825946,17785.588835649196,1.0,21.397,Alexander Albon,19,17,0.0,23,77,2
1099,852,50,98847.76,4942388,12213.487229639677,1.0,21.414,Yuki Tsunoda,11,16,0.0,1,77,2
1099,855,50,99019.08,4950954,10706.271268899614,2.0,42.985,Guanyu Zhou,13,11,0.0,1,77,2
1099,856,50,99047.44,4952372,11321.807759598561,1.0,21.116,Nyck de Vries,14,18,0.0,1,77,2
1099,857,50,99198.3,4959915,10718.329246992682,1.0,31.534,Oscar Piastri,15,8,0.0,1,77,2
1099,858,50,99223.74,4961187,11040.391115909108,1.0,21.064,Logan Sargeant,16,20,0.0,1,77,2
1100,1,58,157906.0344827586,9158550,309064.0568698922,3.0,0.0,Lewis Hamilton,2,3,18.0,1,1,0
1100,4,58,157916.2068965517,9159140,302621.4793536093,3.0,0.0,Fernando Alonso,3,4,15.0,1,1,0
1100,807,58,157988.10344827586,9163310,303104.58136672544,3.0,0.0,Nico Hülkenberg,7,10,6.0,1,1,1
1100,815,58,157960.1896551724,9161691,304094.0812254768,5.0,35.471000000000004,Sergio Pérez,5,0,11.0,1,1,1
1100,822,58,158015.24137931035,9164884,292369.52332539664,6.0,41.483999999999995,Valtteri Bottas,11,0,0.0,1,1,2
1100,825,52,108357.88461538461,5634610,141808.95610708973,2.0,20.789,Kevin Magnussen,17,14,0.0,3,1,2
1100,830,58,157902.94827586206,9158371,307104.74391546485,3.0,0.0,Max Verstappen,1,1,25.0,1,1,0
1100,832,58,157930.43103448275,9159965,303457.0946690592,4.0,18.319,Carlos Sainz,12,5,0.0,1,1,2
1100,839,56,125085.35714285714,7004780,181834.09180153295,3.0,18.056,Esteban Ocon,14,11,0.0,4,1,2
1100,840,58,157956.08620689655,9161453,302525.9879798228,3.0,0.0,Lance Stroll,4,6,12.0,1,1,1
1100,842,56,125060.83928571429,7003407,180894.55999517074,2.0,0.0,Pierre Gasly,13,9,0.0,4,1,2
1100,846,58,157966.75862068965,9162072,303425.28441159363,3.0,0.0,Lando Norris,6,13,8.0,1,1,1
1100,847,17,158630.0,2696710,241722.05433927622,2.0,19.146,George Russell,18,2,0.0,5,1,2
1100,848,6,102973.5,617841,22752.489074824316,0.0,0.0,Alexander Albon,19,8,0.0,3,1,2
1100,852,58,158007.2931034483,9164423,301284.0718023853,4.0,18.258,Yuki Tsunoda,10,12,1.0,1,1,1
1100,855,58,158001.44827586206,9164084,302001.53857468965,5.0,40.832,Guanyu Zhou,9,17,2.0,1,1,1
1100,856,56,125102.01785714286,7005713,155834.57431047494,4.0,18.08,Nyck de Vries,15,15,0.0,4,1,2
1100,857,58,157995.74137931035,9163753,302382.9939529495,4.0,19.442,Oscar Piastri,8,16,4.0,1,1,1
1100,858,56,125105.89285714286,7005930,158834.77202720367,6.0,56.55800000000001,Logan Sargeant,16,18,0.0,4,1,2
1101,1,51,109972.17647058824,5608581,10789.051705698483,1.0,20.324,Lewis Hamilton,6,5,8.0,1,73,1
1101,4,51,109499.2156862745,5584460,12657.628263325993,1.0,23.148,Fernando Alonso,4,6,12.0,1,73,1
1101,807,50,111447.46,5572373,10585.85843204345,1.0,24.748,Nico Hülkenberg,17,0,0.0,11,73,2
1101,815,51,109067.37254901961,5562436,13718.417337230678,1.0,20.389,Sergio Pérez,1,3,25.0,1,73,0
1101,822,50,111630.68,5581534,9193.990522740649,3.0,64.333,Valtteri Bottas,18,13,0.0,11,73,2
1101,825,51,110826.76470588235,5652165,11397.030798568963,1.0,30.951,Kevin Magnussen,13,16,0.0,1,73,2
1101,830,51,109109.27450980392,5564573,13112.197483379254,1.0,20.707,Max Verstappen,2,2,18.0,1,73,0
1101,832,51,109959.35294117648,5607927,12745.996018865733,1.0,21.97,Carlos Sainz,5,4,10.0,1,73,1
1101,839,51,110984.90196078431,5660230,10489.045223002708,1.0,20.367,Esteban Ocon,15,0,0.0,1,73,2
1101,840,51,110079.4705882353,5614053,12328.763229704664,1.0,23.161,Lance Stroll,7,9,6.0,1,73,1
1101,842,51,110858.19607843137,5653768,9565.463302986649,2.0,41.403999999999996,Pierre Gasly,14,17,0.0,1,73,2
1101,844,51,109483.39215686274,5583653,13247.500499457896,1.0,21.126,Charles Leclerc,3,1,15.0,1,73,0
1101,846,51,110643.37254901961,5642812,10207.605644735268,1.0,20.346,Lando Norris,9,7,2.0,1,73,1
1101,847,51,110523.05882352941,5636676,12269.797366561135,2.0,41.848,George Russell,8,11,5.0,1,73,1
1101,848,51,110805.07843137255,5651059,9315.650650047226,1.0,21.103,Alexander Albon,12,12,0.0,1,73,2
1101,852,51,110711.72549019608,5646298,9630.91495981235,1.0,20.497,Yuki Tsunoda,10,8,1.0,1,73,1
1101,855,36,112844.61111111111,4062406,12499.826884007583,1.0,22.247,Guanyu Zhou,19,15,0.0,25,73,2
1101,856,9,110627.0,995643,3938.509394428303,0.0,0.0,Nyck de Vries,20,18,0.0,3,73,2
1101,857,51,110763.4705882353,5648937,9419.89078992521,1.0,20.902,Oscar Piastri,11,10,0.0,1,73,2
1101,858,51,111046.64705882352,5663379,9198.090988511753,1.0,21.015,Logan Sargeant,16,14,0.0,1,73,2
1102,1,57,93148.94736842105,5309490,2548.528268720238,1.0,22.15,Lewis Hamilton,6,13,8.0,1,79,1
1102,4,57,92711.33333333333,5284546,2270.9656877112707,1.0,22.631,Fernando Alonso,3,2,15.0,1,79,0
1102,807,57,93564.75438596492,5333191,2663.3529370265455,1.0,23.12,Nico Hülkenberg,15,12,0.0,1,79,2
1102,815,57,92344.29824561403,5263625,2324.1205323190215,1.0,21.884,Sergio Pérez,2,1,18.0,1,79,0
1102,822,57,93506.63157894737,5329878,2558.3191163589836,1.0,23.158,Valtteri Bottas,13,10,0.0,1,79,2
1102,825,57,93354.14035087719,5321186,2390.5540260321277,1.0,22.616,Kevin Magnussen,10,4,1.0,1,79,1
1102,830,57,92249.84210526316,5258241,2513.584973907315,1.0,22.688,Max Verstappen,1,9,26.0,1,79,0
1102,832,57,92907.9298245614,5295752,2194.735078868529,1.0,22.278,Carlos Sainz,5,3,10.0,1,79,1
1102,839,57,93269.54385964913,5316364,2337.8331089629605,1.0,21.942,Esteban Ocon,9,8,2.0,1,79,1
1102,840,57,93385.87719298246,5322995,2774.011536116293,1.0,22.651,Lance Stroll,12,18,0.0,1,79,2
1102,842,57,93226.50877192983,5313911,2375.247837616161,1.0,22.417,Pierre Gasly,8,5,4.0,1,79,1
1102,844,57,93179.45614035087,5311229,2501.720337160688,1.0,22.068,Charles Leclerc,7,7,6.0,1,79,1
1102,846,57,93788.73684210527,5345958,3091.812918974861,1.0,24.09,Lando Norris,17,16,0.0,1,79,2
1102,847,57,92832.80701754386,5291470,2466.9405824001365,1.0,22.335,George Russell,4,6,12.0,1,79,1
1102,848,57,93528.1052631579,5331102,2613.332701771895,1.0,22.482,Alexander Albon,14,11,0.0,1,79,2
1102,852,57,93378.0701754386,5322550,2674.567180335973,1.0,22.39,Yuki Tsunoda,11,17,0.0,1,79,2
1102,855,57,93625.98245614035,5336681,2793.469971528165,1.0,22.796,Guanyu Zhou,16,14,0.0,1,79,2
1102,856,57,93810.35087719298,5347190,3163.9963907060533,1.0,23.487,Nyck de Vries,18,15,0.0,1,79,2
1102,857,56,94263.41071428571,5278751,2619.215640931702,1.0,22.205,Oscar Piastri,19,19,0.0,11,79,2
1102,858,56,94511.23214285714,5292629,5979.905316949036,1.0,48.938,Logan Sargeant,20,20,0.0,11,79,2
1104,1,78,84244.1282051282,6571042,9611.04957896503,2.0,51.278999999999996,Lewis Hamilton,4,5,13.0,1,6,1
1104,4,78,84101.29487179487,6559901,10380.362853189177,2.0,50.33,Fernando Alonso,2,2,18.0,1,6,0
1104,807,76,86585.34210526316,6580486,12111.563541841753,3.0,92.891,Nico Hülkenberg,17,18,0.0,12,6,2
1104,815,76,86592.15789473684,6581004,12093.27035895323,5.0,136.656,Sergio Pérez,16,20,0.0,12,6,2
1104,822,77,85207.05194805194,6560943,8740.655989617997,1.0,30.395,Valtteri Bottas,11,15,0.0,11,6,2
1104,825,70,87954.27142857143,6156799,18105.586530706794,1.0,51.052,Kevin Magnussen,19,17,0.0,130,6,2
1104,830,78,83743.33333333333,6531980,10306.162445594295,1.0,24.798,Max Verstappen,1,1,25.0,1,6,0
1104,832,78,84556.03846153847,6595371,10787.741686136786,2.0,53.552,Carlos Sainz,8,4,4.0,1,6,1
1104,839,78,84217.56410256411,6568970,9603.980754198037,2.0,50.54,Esteban Ocon,3,3,15.0,1,6,0
1104,840,53,80782.47169811321,4281471,5239.848601760925,1.0,24.656,Lance Stroll,20,14,0.0,3,6,2
1104,842,78,84542.84615384616,6594342,9922.315568241329,2.0,53.851,Pierre Gasly,7,7,6.0,1,6,1
1104,844,78,84536.79487179487,6593870,10226.123909728272,2.0,49.905,Charles Leclerc,6,6,8.0,1,6,1
1104,846,77,84883.64935064936,6536041,9764.075418764542,2.0,58.090999999999994,Lando Norris,9,10,2.0,11,6,1
1104,847,78,84400.82051282052,6583264,9942.085940610385,1.0,30.98,George Russell,5,8,10.0,1,6,1
1104,848,77,85859.61038961039,6611190,9866.901488197058,2.0,51.28,Alexander Albon,14,13,0.0,11,6,2
1104,852,76,86046.38157894737,6539525,11951.981450194342,1.0,33.706,Yuki Tsunoda,15,9,0.0,12,6,2
1104,855,77,85764.05194805194,6603832,10225.653984871511,2.0,51.400999999999996,Guanyu Zhou,13,19,0.0,11,6,2
1104,856,77,85575.28571428571,6589297,9894.23031614244,1.0,24.539,Nyck de Vries,12,12,0.0,11,6,2
1104,857,77,85012.1948051948,6545939,10081.049303205336,1.0,25.851,Oscar Piastri,10,11,1.0,11,6,1
1104,858,76,86907.40789473684,6604963,10826.960149771341,3.0,78.096,Logan Sargeant,18,16,0.0,12,6,2
1105,1,66,80333.78787878787,5302030,3651.8865999545674,2.0,45.306,Lewis Hamilton,2,4,18.0,1,4,0
1105,4,66,80940.40909090909,5342067,3578.498898774663,2.0,45.454,Fernando Alonso,7,8,6.0,1,4,1
1105,807,65,81465.18461538461,5295237,4514.990247401936,3.0,70.039,Nico Hülkenberg,15,7,0.0,11,4,2
1105,815,66,80511.39393939394,5313752,3564.7510469932677,2.0,43.312,Sergio Pérez,4,11,12.0,1,4,1
1105,822,65,81967.43076923076,5327883,4167.252958219408,2.0,47.788,Valtteri Bottas,19,16,0.0,11,4,2
1105,825,65,81784.92307692308,5316020,4553.6378599549835,3.0,69.215,Kevin Magnussen,18,17,0.0,11,4,2
1105,830,66,79968.78787878787,5277940,3457.223290068098,2.0,44.598,Max Verstappen,1,1,26.0,1,4,0
1105,832,66,80661.18181818182,5323638,3568.4803570625436,2.0,44.696,Carlos Sainz,5,2,10.0,1,4,1
1105,839,66,81017.90909090909,5347182,3657.6012640790937,2.0,46.221999999999994,Esteban Ocon,8,6,4.0,1,4,1
1105,840,66,80928.18181818182,5341260,3665.6777352545982,2.0,45.726,Lance Stroll,6,5,8.0,1,4,1
1105,842,66,81082.87878787878,5351470,3977.663943399439,2.0,46.998000000000005,Pierre Gasly,10,10,1.0,1,4,1
1105,844,66,81096.34848484848,5352359,4064.309454043633,2.0,44.781,Charles Leclerc,11,19,0.0,1,4,2
1105,846,65,81666.61538461539,5308330,5745.856517124721,3.0,82.648,Lando Norris,17,3,0.0,11,4,2
1105,847,66,80459.5303030303,5310329,3526.8379135279697,2.0,44.32899999999999,George Russell,3,12,15.0,1,4,0
1105,848,65,81625.35384615384,5305648,4001.6609224747613,2.0,46.768,Alexander Albon,16,18,0.0,11,4,2
1105,852,66,81035.69696969698,5348356,3683.6841172921913,2.0,44.185,Yuki Tsunoda,12,15,0.0,1,4,2
1105,855,66,81057.84848484848,5349818,3872.440356564772,2.0,46.319,Guanyu Zhou,9,13,2.0,1,4,1
1105,856,65,81281.03076923077,5283267,3797.2585010818557,2.0,44.498,Nyck de Vries,14,14,0.0,11,4,2
1105,857,65,81264.84615384616,5282215,3714.8382208666253,2.0,45.232,Oscar Piastri,13,9,0.0,11,4,2
1105,858,65,81994.10769230769,5329617,4121.0293280436845,2.0,46.41,Logan Sargeant,20,20,0.0,11,4,2
1106,1,70,80750.22857142857,5652516,12732.340980571815,2.0,48.087999999999994,Lewis Hamilton,3,3,15.0,1,7,0
1106,4,70,80684.54285714286,5647918,12740.383769713757,2.0,47.959,Fernando Alonso,2,2,18.0,1,7,0
1106,807,69,81960.73913043478,5655291,10932.90517422489,2.0,49.08,Nico Hülkenberg,15,5,0.0,11,7,2
1106,815,70,81276.8,5689376,12056.512501488583,2.0,46.498999999999995,Sergio Pérez,6,12,9.0,1,7,1
1106,822,70,81468.28571428571,5702780,11682.042007004433,1.0,24.038,Valtteri Bottas,10,14,1.0,1,7,1
1106,825,69,82733.43478260869,5708607,13685.890725679605,2.0,49.424,Kevin Magnussen,17,13,0.0,11,7,2
1106,830,70,80547.82857142857,5638348,13365.244783209704,2.0,47.554,Max Verstappen,1,1,25.0,1,7,0
1106,832,70,80855.54285714286,5659888,12064.4043435556,1.0,24.133,Carlos Sainz,5,11,10.0,1,7,1
1106,839,70,81429.14285714286,5700040,12005.680127032758,2.0,48.1,Esteban Ocon,8,6,4.0,1,7,1
1106,840,70,81467.85714285714,5702750,10976.152166633488,2.0,47.55,Lance Stroll,9,16,2.0,1,7,1
1106,842,70,81479.95714285714,5703597,10753.457554430961,2.0,51.632000000000005,Pierre Gasly,12,15,0.0,1,7,2
1106,844,70,80814.22857142857,5656996,12115.197293244715,1.0,24.343,Charles Leclerc,4,10,12.0,1,7,1
